="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	=""	
="Date of creation"	="7/30/2019 11:33:02 AM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="TOC"	="TC"	="IC"	="POC"	="NPOC"	="TN"	="Unit"	="Vial"	="Date / Time"	
="Unknown"	="NPOC/TN"	="922"	="Pyro_!"	=""	=""	=""	=""	="18.59"	="4.558"	="mg/L"	="54"	="7/31/2019 6:38:07 AM"	
="Unknown"	="NPOC/TN"	="924"	="Pyro_!"	=""	=""	=""	=""	="23.18"	="4.778"	="mg/L"	="55"	="7/31/2019 6:57:19 AM"	
="Unknown"	="NPOC/TN"	="926"	="Pyro_!"	=""	=""	=""	=""	="14.79"	="4.671"	="mg/L"	="56"	="7/31/2019 7:14:49 AM"	
="Unknown"	="NPOC/TN"	="928"	="Pyro_!"	=""	=""	=""	=""	="13.87"	="4.375"	="mg/L"	="57"	="7/31/2019 7:32:05 AM"	
="Unknown"	="NPOC/TN"	="930"	="Pyro_!"	=""	=""	=""	=""	="13.43"	="4.371"	="mg/L"	="58"	="7/31/2019 7:53:32 AM"	
="Unknown"	="NPOC/TN"	="932"	="Pyro_!"	=""	=""	=""	=""	="9.597"	="0.8140"	="mg/L"	="59"	="7/31/2019 8:13:20 AM"	
="Unknown"	="NPOC/TN"	="934"	="Pyro_!"	=""	=""	=""	=""	="9.197"	="0.7981"	="mg/L"	="60"	="7/31/2019 8:33:06 AM"	
="Unknown"	="NPOC/TN"	="936"	="Pyro_!"	=""	=""	=""	=""	="9.289"	="0.7273"	="mg/L"	="61"	="7/31/2019 8:50:11 AM"	
="Unknown"	="NPOC/TN"	="938"	="Pyro_!"	=""	=""	=""	=""	="73.94"	="11.69"	="mg/L"	="62"	="7/31/2019 9:09:20 AM"	
="Unknown"	="NPOC/TN"	="940"	="Pyro_!"	=""	=""	=""	=""	="80.50"	="12.67"	="mg/L"	="63"	="7/31/2019 9:28:47 AM"	
="Unknown"	="NPOC/TN"	="942"	="Pyro_!"	=""	=""	=""	=""	="82.75"	="12.81"	="mg/L"	="64"	="7/31/2019 9:48:36 AM"	
="Unknown"	="NPOC/TN"	="944"	="Pyro_!"	=""	=""	=""	=""	="10.80"	="2.124"	="mg/L"	="65"	="7/31/2019 10:08:03 AM"	
="Unknown"	="NPOC/TN"	="946"	="Pyro_!"	=""	=""	=""	=""	="13.93"	="2.654"	="mg/L"	="66"	="7/31/2019 10:27:21 AM"	
="Unknown"	="NPOC/TN"	="948"	="Pyro_!"	=""	=""	=""	=""	="13.79"	="2.601"	="mg/L"	="67"	="7/31/2019 10:44:24 AM"	
="Unknown"	="NPOC/TN"	="950"	="Pyro_!"	=""	=""	=""	=""	="10.69"	="1.327"	="mg/L"	="68"	="7/31/2019 11:04:17 AM"	
="Unknown"	="NPOC/TN"	="952"	="Pyro_!"	=""	=""	=""	=""	="10.65"	="1.360"	="mg/L"	="1"	="7/31/2019 11:24:47 AM"	
