="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="laurel"	
="Date of creation"	="7/12/2019 6:20:41 PM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="Origin"	="Cal. Curve"	="Dil."	="Notes"	="Date / Time"	="Spl. No."	="Inj. No."	="Analysis(Inj.)"	="Area"	="Conc."	="Result"	="Excluded"	="Inj. Vol."	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 7:25:41 PM"	="1"	="4"	="NPOC"	="0.9612"	="1.051"	="NPOC:1.044mg/L TN:-0.1219mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 7:19:19 PM"	="1"	="1"	="TN"	="0.000"	="-0.1219"	="NPOC:1.044mg/L TN:-0.1219mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 7:21:22 PM"	="1"	="2"	="TN"	="0.000"	="-0.1219"	="NPOC:1.044mg/L TN:-0.1219mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 7:23:37 PM"	="1"	="3"	="TN"	="0.000"	="-0.1219"	="NPOC:1.044mg/L TN:-0.1219mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="327"	="327"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 7:35:11 PM"	="1"	="1"	="NPOC"	="50.05"	="11.41"	="NPOC:10.86mg/L TN:0.2037mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="327"	="327"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 7:38:06 PM"	="1"	="2"	="NPOC"	="47.94"	="10.96"	="NPOC:10.86mg/L TN:0.2037mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="327"	="327"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 7:41:12 PM"	="1"	="3"	="NPOC"	="49.68"	="11.33"	="NPOC:10.86mg/L TN:0.2037mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="327"	="327"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 7:44:10 PM"	="1"	="4"	="NPOC"	="47.87"	="10.95"	="NPOC:10.86mg/L TN:0.2037mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="327"	="327"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 7:47:14 PM"	="1"	="5"	="NPOC"	="46.52"	="10.66"	="NPOC:10.86mg/L TN:0.2037mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="327"	="327"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 7:35:11 PM"	="1"	="1"	="TN"	="2.565"	="0.3317"	="NPOC:10.86mg/L TN:0.2037mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="327"	="327"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 7:38:06 PM"	="1"	="2"	="TN"	="1.851"	="0.2055"	="NPOC:10.86mg/L TN:0.2037mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="327"	="327"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 7:41:12 PM"	="1"	="3"	="TN"	="2.252"	="0.2764"	="NPOC:10.86mg/L TN:0.2037mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="327"	="327"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 7:44:10 PM"	="1"	="4"	="TN"	="1.719"	="0.1821"	="NPOC:10.86mg/L TN:0.2037mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="327"	="327"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 7:47:14 PM"	="1"	="5"	="TN"	="1.953"	="0.2235"	="NPOC:10.86mg/L TN:0.2037mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="329"	="329"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 7:56:44 PM"	="1"	="1"	="NPOC"	="45.07"	="10.36"	="NPOC:10.12mg/L TN:0.2218mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="329"	="329"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 7:59:52 PM"	="1"	="2"	="NPOC"	="43.56"	="10.04"	="NPOC:10.12mg/L TN:0.2218mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="329"	="329"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:03:01 PM"	="1"	="3"	="NPOC"	="46.99"	="10.76"	="NPOC:10.12mg/L TN:0.2218mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="329"	="329"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:05:59 PM"	="1"	="4"	="NPOC"	="45.39"	="10.42"	="NPOC:10.12mg/L TN:0.2218mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="329"	="329"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:09:10 PM"	="1"	="5"	="NPOC"	="43.30"	="9.982"	="NPOC:10.12mg/L TN:0.2218mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="329"	="329"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 7:56:44 PM"	="1"	="1"	="TN"	="1.939"	="0.2210"	="NPOC:10.12mg/L TN:0.2218mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="329"	="329"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 7:59:52 PM"	="1"	="2"	="TN"	="1.902"	="0.2145"	="NPOC:10.12mg/L TN:0.2218mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="329"	="329"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 8:03:01 PM"	="1"	="3"	="TN"	="1.989"	="0.2299"	="NPOC:10.12mg/L TN:0.2218mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="331"	="331"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:18:17 PM"	="1"	="1"	="NPOC"	="11.47"	="3.267"	="NPOC:3.237mg/L TN:-0.00779mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="331"	="331"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:20:55 PM"	="1"	="2"	="NPOC"	="11.30"	="3.232"	="NPOC:3.237mg/L TN:-0.00779mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="331"	="331"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:23:35 PM"	="1"	="3"	="NPOC"	="12.49"	="3.483"	="NPOC:3.237mg/L TN:-0.00779mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="331"	="331"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:26:08 PM"	="1"	="4"	="NPOC"	="12.22"	="3.426"	="NPOC:3.237mg/L TN:-0.00779mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="331"	="331"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:28:40 PM"	="1"	="5"	="NPOC"	="11.20"	="3.211"	="NPOC:3.237mg/L TN:-0.00779mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="331"	="331"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 8:18:17 PM"	="1"	="1"	="TN"	="0.6536"	="-0.00628"	="NPOC:3.237mg/L TN:-0.00779mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="331"	="331"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 8:20:55 PM"	="1"	="2"	="TN"	="0.5427"	="-0.02589"	="NPOC:3.237mg/L TN:-0.00779mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="331"	="331"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 8:23:35 PM"	="1"	="3"	="TN"	="0.7388"	="0.00879"	="NPOC:3.237mg/L TN:-0.00779mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="333"	="333"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:37:38 PM"	="1"	="1"	="NPOC"	="14.17"	="3.837"	="NPOC:3.496mg/L TN:0.00701mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="333"	="333"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:40:13 PM"	="1"	="2"	="NPOC"	="12.47"	="3.478"	="NPOC:3.496mg/L TN:0.00701mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="333"	="333"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:42:53 PM"	="1"	="3"	="NPOC"	="13.60"	="3.717"	="NPOC:3.496mg/L TN:0.00701mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="333"	="333"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:45:33 PM"	="1"	="4"	="NPOC"	="12.81"	="3.550"	="NPOC:3.496mg/L TN:0.00701mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="333"	="333"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:48:15 PM"	="1"	="5"	="NPOC"	="12.38"	="3.459"	="NPOC:3.496mg/L TN:0.00701mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="333"	="333"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 8:37:38 PM"	="1"	="1"	="TN"	="1.178"	="0.08646"	="NPOC:3.496mg/L TN:0.00701mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="333"	="333"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 8:40:13 PM"	="1"	="2"	="TN"	="0.6440"	="-0.00798"	="NPOC:3.496mg/L TN:0.00701mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="333"	="333"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 8:42:53 PM"	="1"	="3"	="TN"	="1.173"	="0.08557"	="NPOC:3.496mg/L TN:0.00701mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="333"	="333"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 8:45:33 PM"	="1"	="4"	="TN"	="0.6553"	="-0.00598"	="NPOC:3.496mg/L TN:0.00701mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="333"	="333"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 8:48:15 PM"	="1"	="5"	="TN"	="0.8869"	="0.03498"	="NPOC:3.496mg/L TN:0.00701mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="335"	="335"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 8:57:23 PM"	="1"	="1"	="NPOC"	="12.96"	="3.582"	="NPOC:3.561mg/L TN:0.1164mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="335"	="335"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 9:00:05 PM"	="1"	="2"	="NPOC"	="12.92"	="3.573"	="NPOC:3.561mg/L TN:0.1164mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="335"	="335"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 9:02:46 PM"	="1"	="3"	="NPOC"	="13.41"	="3.677"	="NPOC:3.561mg/L TN:0.1164mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="335"	="335"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 9:05:20 PM"	="1"	="4"	="NPOC"	="13.61"	="3.719"	="NPOC:3.561mg/L TN:0.1164mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="335"	="335"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 9:07:57 PM"	="1"	="5"	="NPOC"	="12.70"	="3.527"	="NPOC:3.561mg/L TN:0.1164mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="335"	="335"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 8:57:23 PM"	="1"	="1"	="TN"	="1.281"	="0.1047"	="NPOC:3.561mg/L TN:0.1164mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="335"	="335"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 9:00:05 PM"	="1"	="2"	="TN"	="0.8780"	="0.03340"	="NPOC:3.561mg/L TN:0.1164mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="335"	="335"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 9:02:46 PM"	="1"	="3"	="TN"	="1.275"	="0.1036"	="NPOC:3.561mg/L TN:0.1164mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="335"	="335"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 9:05:20 PM"	="1"	="4"	="TN"	="0.8664"	="0.03135"	="NPOC:3.561mg/L TN:0.1164mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="335"	="335"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 9:07:57 PM"	="1"	="5"	="TN"	="1.486"	="0.1409"	="NPOC:3.561mg/L TN:0.1164mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="337"	="337"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 9:17:19 PM"	="1"	="1"	="NPOC"	="28.71"	="6.904"	="NPOC:7.112mg/L TN:0.2720mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="337"	="337"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 9:20:06 PM"	="1"	="2"	="NPOC"	="28.17"	="6.790"	="NPOC:7.112mg/L TN:0.2720mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="337"	="337"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 9:23:08 PM"	="1"	="3"	="NPOC"	="29.87"	="7.149"	="NPOC:7.112mg/L TN:0.2720mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="337"	="337"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 9:26:00 PM"	="1"	="4"	="NPOC"	="29.68"	="7.109"	="NPOC:7.112mg/L TN:0.2720mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="337"	="337"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_11_16_40_42.cal"	1.00	=""	="7/12/2019 9:29:10 PM"	="1"	="5"	="NPOC"	="29.54"	="7.079"	="NPOC:7.112mg/L TN:0.2720mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="337"	="337"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 9:17:19 PM"	="1"	="1"	="TN"	="1.392"	="0.1243"	="NPOC:7.112mg/L TN:0.2720mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="337"	="337"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 9:20:06 PM"	="1"	="2"	="TN"	="1.723"	="0.1828"	="NPOC:7.112mg/L TN:0.2720mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="337"	="337"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_11_18_18_10.cal"	1.00	=""	="7/12/2019 9:23:08 PM"	="1"	="3"	="TN"	="2.375"	="0.2981"	="NPOC:7.112mg/L TN:0.2720mg/L"	0	="80"	
