="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="laurel"	
="Date of creation"	="7/12/2019 6:20:41 PM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="TOC"	="TC"	="IC"	="POC"	="NPOC"	="TN"	="Unit"	="Vial"	="Date / Time"	
="Unknown"	="NPOC/TN"	="N std check"	="N std check"	=""	=""	=""	=""	="26.68"	="18.29"	="mg/L"	="1"	="7/12/2019 7:10:41 PM"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	=""	=""	=""	=""	="1.044"	="-0.1219"	="mg/L"	="2"	="7/12/2019 7:25:41 PM"	
="Unknown"	="NPOC/TN"	="327"	="327"	=""	=""	=""	=""	="10.86"	="0.2037"	="mg/L"	="3"	="7/12/2019 7:47:14 PM"	
="Unknown"	="NPOC/TN"	="329"	="329"	=""	=""	=""	=""	="10.12"	="0.2218"	="mg/L"	="4"	="7/12/2019 8:09:10 PM"	
="Unknown"	="NPOC/TN"	="331"	="331"	=""	=""	=""	=""	="3.237"	="-0.00779"	="mg/L"	="5"	="7/12/2019 8:28:40 PM"	
="Unknown"	="NPOC/TN"	="333"	="333"	=""	=""	=""	=""	="3.496"	="0.00701"	="mg/L"	="6"	="7/12/2019 8:48:15 PM"	
="Unknown"	="NPOC/TN"	="335"	="335"	=""	=""	=""	=""	="3.561"	="0.1164"	="mg/L"	="7"	="7/12/2019 9:07:57 PM"	
="Unknown"	="NPOC/TN"	="337"	="337"	=""	=""	=""	=""	="7.112"	="0.2720"	="mg/L"	="8"	="7/12/2019 9:29:10 PM"	
="Unknown"	="NPOC/TN"	="339"	="339"	=""	=""	=""	=""	="7.095"	="0.1769"	="mg/L"	="9"	="7/12/2019 9:50:21 PM"	
="Unknown"	="NPOC/TN"	="341"	="341"	=""	=""	=""	=""	="7.245"	="0.1800"	="mg/L"	="10"	="7/12/2019 10:05:31 PM"	
="Unknown"	="NPOC/TN"	="343"	="343"	=""	=""	=""	=""	="7.103"	="0.08310"	="mg/L"	="11"	="7/12/2019 10:23:19 PM"	
="Unknown"	="NPOC/TN"	="345"	="345"	=""	=""	=""	=""	="7.330"	="0.1405"	="mg/L"	="12"	="7/12/2019 10:41:26 PM"	
="Unknown"	="NPOC/TN"	="347"	="347"	=""	=""	=""	=""	="6.816"	="0.06343"	="mg/L"	="13"	="7/12/2019 11:02:13 PM"	
="Unknown"	="NPOC/TN"	="349"	="349"	=""	=""	=""	=""	="6.660"	="0.5190"	="mg/L"	="14"	="7/12/2019 11:22:48 PM"	
="Unknown"	="NPOC/TN"	="351"	="351"	=""	=""	=""	=""	="6.763"	="0.5499"	="mg/L"	="15"	="7/12/2019 11:40:26 PM"	
="Unknown"	="NPOC/TN"	="353"	="353"	=""	=""	=""	=""	="6.212"	="0.4489"	="mg/L"	="16"	="7/13/2019 12:00:47 AM"	
="Unknown"	="NPOC/TN"	="355"	="355"	=""	=""	=""	=""	="4.362"	="0.04810"	="mg/L"	="17"	="7/13/2019 12:18:04 AM"	
="Unknown"	="NPOC/TN"	="357"	="357"	=""	=""	=""	=""	="4.628"	="0.00904"	="mg/L"	="18"	="7/13/2019 12:35:45 AM"	
="Unknown"	="NPOC/TN"	="359"	="359"	=""	=""	=""	=""	="4.486"	="0.05023"	="mg/L"	="19"	="7/13/2019 12:55:54 AM"	
="Unknown"	="NPOC/TN"	="361"	="361"	=""	=""	=""	=""	="5.364"	="0.3327"	="mg/L"	="20"	="7/13/2019 1:15:43 AM"	
="Unknown"	="NPOC/TN"	="N std check"	="N std check"	=""	=""	=""	=""	="26.53"	="18.38"	="mg/L"	="1"	="7/13/2019 1:39:51 AM"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	=""	=""	=""	=""	="1.014"	="-0.1219"	="mg/L"	="2"	="7/13/2019 1:54:32 AM"	
="Unknown"	="NPOC/TN"	="363"	="363"	=""	=""	=""	=""	="5.621"	="0.3821"	="mg/L"	="21"	="7/13/2019 2:14:46 AM"	
