="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="laurel"	
="Date of creation"	="7/17/2019 7:31:38 PM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="Origin"	="Cal. Curve"	="Dil."	="Notes"	="Date / Time"	="Spl. No."	="Inj. No."	="Analysis(Inj.)"	="Area"	="Conc."	="Result"	="Excluded"	="Inj. Vol."	
="Unknown"	="NPOC/TN"	="25 ppm"	="25 ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_15_12_27_13.cal"	1.00	=""	="7/17/2019 7:53:39 PM"	="1"	="1"	="NPOC"	="26.30"	="24.36"	="NPOC:24.36mg/L TN:22.95mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="25 ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_15_12_27_13.cal"	1.00	=""	="7/17/2019 7:57:02 PM"	="1"	="2"	="NPOC"	="25.98"	="24.10"	="NPOC:24.36mg/L TN:22.95mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="25 ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_15_12_27_13.cal"	1.00	=""	="7/17/2019 8:00:18 PM"	="1"	="3"	="NPOC"	="28.02"	="25.79"	="NPOC:24.36mg/L TN:22.95mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="25 ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_15_12_27_13.cal"	1.00	=""	="7/17/2019 8:03:44 PM"	="1"	="4"	="NPOC"	="27.92"	="25.71"	="NPOC:24.36mg/L TN:22.95mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="25 ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_15_12_27_13.cal"	1.00	=""	="7/17/2019 8:07:07 PM"	="1"	="5"	="NPOC"	="26.62"	="24.63"	="NPOC:24.36mg/L TN:22.95mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="25 ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_15_14_16_22.cal"	1.00	=""	="7/17/2019 7:53:39 PM"	="1"	="1"	="TN"	="24.53"	="22.57"	="NPOC:24.36mg/L TN:22.95mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="25 ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_15_14_16_22.cal"	1.00	=""	="7/17/2019 7:57:02 PM"	="1"	="2"	="TN"	="24.11"	="22.19"	="NPOC:24.36mg/L TN:22.95mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="25 ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_15_14_16_22.cal"	1.00	=""	="7/17/2019 8:00:18 PM"	="1"	="3"	="TN"	="25.28"	="23.25"	="NPOC:24.36mg/L TN:22.95mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="25 ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_15_14_16_22.cal"	1.00	=""	="7/17/2019 8:03:44 PM"	="1"	="4"	="TN"	="26.04"	="23.94"	="NPOC:24.36mg/L TN:22.95mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="25 ppm"	="25 ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_15_14_16_22.cal"	1.00	=""	="7/17/2019 8:07:07 PM"	="1"	="5"	="TN"	="25.03"	="23.02"	="NPOC:24.36mg/L TN:22.95mg/L"	0	="80"	
