="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	=""	
="Date of creation"	="7/25/2019 11:31:52 AM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="TOC"	="TC"	="IC"	="POC"	="NPOC"	="TN"	="Unit"	="Vial"	="Date / Time"	
="Unknown"	="NPOC/TN"	="713"	="DI"	=""	=""	=""	=""	="6.993"	="0.4532"	="mg/L"	="34"	="7/26/2019 3:21:00 AM"	
="Unknown"	="NPOC/TN"	="715"	="DI"	=""	=""	=""	=""	="10.91"	="1.023"	="mg/L"	="35"	="7/26/2019 3:44:03 AM"	
="Unknown"	="NPOC/TN"	="717"	="DI"	=""	=""	=""	=""	="11.27"	="1.011"	="mg/L"	="36"	="7/26/2019 4:06:25 AM"	
="Unknown"	="NPOC/TN"	="656"	="DI"	=""	=""	=""	=""	="21.76"	="1.766"	="mg/L"	="37"	="7/26/2019 4:32:46 AM"	
="Unknown"	="NPOC/TN"	="658"	="DI"	=""	=""	=""	=""	="22.75"	="1.763"	="mg/L"	="38"	="7/26/2019 4:59:10 AM"	
="Unknown"	="NPOC/TN"	="100ppm"	="100ppm"	=""	=""	=""	=""	="91.34"	="97.71"	="mg/L"	="3"	="7/26/2019 5:25:03 AM"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	=""	=""	=""	=""	="0.8344"	="0.04892"	="mg/L"	="4"	="7/26/2019 5:40:01 AM"	
="Unknown"	="NPOC/TN"	="660"	="DI"	=""	=""	=""	=""	="23.04"	="1.806"	="mg/L"	="39"	="7/26/2019 6:06:27 AM"	
="Unknown"	="NPOC/TN"	="662"	="DI"	=""	=""	=""	=""	="11.42"	="0.6910"	="mg/L"	="40"	="7/26/2019 6:25:54 AM"	
="Unknown"	="NPOC/TN"	="664"	="DI"	=""	=""	=""	=""	="12.10"	="0.7442"	="mg/L"	="41"	="7/26/2019 6:48:21 AM"	
="Unknown"	="NPOC/TN"	="666"	="DI"	=""	=""	=""	=""	="12.23"	="0.6950"	="mg/L"	="42"	="7/26/2019 7:10:32 AM"	
