="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="itamar"	
="Date of creation"	="8/26/2019 11:08:55 AM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="Origin"	="Cal. Curve"	="Dil."	="Notes"	="Date / Time"	="Spl. No."	="Inj. No."	="Analysis(Inj.)"	="Area"	="Conc."	="Result"	="Excluded"	="Inj. Vol."	
="Unknown"	="NPOC/TN"	="4org"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 12:53:17 PM"	="1"	="2"	="TN"	="1712"	="469.7"	="NPOC:0.000mg/L TN:523.0mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="4org"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 1:01:11 PM"	="1"	="3"	="TN"	="1951"	="535.2"	="NPOC:0.000mg/L TN:523.0mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="12"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_08_21_13_00_46.cal"	1.00	=""	="8/26/2019 1:12:41 PM"	="1"	="1"	="NPOC"	="39.63"	="0.000"	="NPOC:0.000mg/L TN:484.5mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="12"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_08_21_13_00_46.cal"	1.00	=""	="8/26/2019 1:20:43 PM"	="1"	="2"	="NPOC"	="38.53"	="0.000"	="NPOC:0.000mg/L TN:484.5mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="12"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 1:12:41 PM"	="1"	="1"	="TN"	="1757"	="482.0"	="NPOC:0.000mg/L TN:484.5mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="12"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 1:20:43 PM"	="1"	="2"	="TN"	="1775"	="487.0"	="NPOC:0.000mg/L TN:484.5mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="15min"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_08_21_13_00_46.cal"	1.00	=""	="8/26/2019 1:32:17 PM"	="1"	="1"	="NPOC"	="77.03"	="0.000"	="NPOC:0.000mg/L TN:504.3mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="15min"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_08_21_13_00_46.cal"	1.00	=""	="8/26/2019 1:39:43 PM"	="1"	="2"	="NPOC"	="76.16"	="0.000"	="NPOC:0.000mg/L TN:504.3mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="15min"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 1:32:17 PM"	="1"	="1"	="TN"	="1976"	="542.1"	="NPOC:0.000mg/L TN:504.3mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="15min"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 1:39:43 PM"	="1"	="2"	="TN"	="1834"	="503.2"	="NPOC:0.000mg/L TN:504.3mg/L"	0	="80"	
