="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="itamar"	
="Date of creation"	="8/26/2019 11:08:55 AM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="TOC"	="TC"	="IC"	="POC"	="NPOC"	="TN"	="Unit"	="Vial"	="Date / Time"	
="Unknown"	="NPOC/TN"	="1201"	="1159"	=""	=""	=""	=""	="5.013"	="0.2787"	="mg/L"	="34"	="8/27/2019 5:28:13 AM"	
="Unknown"	="NPOC/TN"	="1203"	="1159"	=""	=""	=""	=""	="4.851"	="0.3133"	="mg/L"	="35"	="8/27/2019 5:50:56 AM"	
="Unknown"	="NPOC/TN"	="1205"	="1159"	=""	=""	=""	=""	="4.702"	="0.2592"	="mg/L"	="36"	="8/27/2019 6:14:48 AM"	
="Unknown"	="NPOC/TN"	="1207"	="1159"	=""	=""	=""	=""	="3.258"	="-0.09362"	="mg/L"	="37"	="8/27/2019 6:34:17 AM"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	=""	=""	=""	=""	="25.82"	="26.02"	="mg/L"	="10"	="8/27/2019 6:58:21 AM"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	=""	=""	=""	=""	="0.2279"	="-0.09362"	="mg/L"	="11"	="8/27/2019 7:11:03 AM"	
="Unknown"	="NPOC/TN"	="1209"	="1159"	=""	=""	=""	=""	="3.334"	="-0.07652"	="mg/L"	="38"	="8/27/2019 7:31:39 AM"	
="Unknown"	="NPOC/TN"	="1211"	="1159"	=""	=""	=""	=""	="3.735"	="-0.09362"	="mg/L"	="39"	="8/27/2019 7:55:20 AM"	
="Unknown"	="NPOC/TN"	="1213"	="1159"	=""	=""	=""	=""	="11.69"	="0.6462"	="mg/L"	="40"	="8/27/2019 8:20:07 AM"	
="Unknown"	="NPOC/TN"	="1215"	="1159"	=""	=""	=""	=""	="12.48"	="0.8514"	="mg/L"	="41"	="8/27/2019 8:44:29 AM"	
="Unknown"	="NPOC/TN"	="1217"	="1159"	=""	=""	=""	=""	="10.84"	="0.7041"	="mg/L"	="42"	="8/27/2019 9:09:06 AM"	
="Unknown"	="NPOC/TN"	="1219"	="1159"	=""	=""	=""	=""	="6.023"	="-0.09362"	="mg/L"	="43"	="8/27/2019 9:29:06 AM"	
="Unknown"	="NPOC/TN"	="1221"	="1159"	=""	=""	=""	=""	="6.032"	="-0.09362"	="mg/L"	="44"	="8/27/2019 9:49:33 AM"	
="Unknown"	="NPOC/TN"	="1223"	="1159"	=""	=""	=""	=""	="5.765"	="0.2507"	="mg/L"	="45"	="8/27/2019 10:13:04 AM"	
="Unknown"	="NPOC/TN"	="1225"	="1159"	=""	=""	=""	=""	="1.510"	="-0.09362"	="mg/L"	="46"	="8/27/2019 10:28:27 AM"	
="Unknown"	="NPOC/TN"	="1227"	="1159"	=""	=""	=""	=""	="1.630"	="0.8739"	="mg/L"	="47"	="8/27/2019 10:47:24 AM"	
="Unknown"	="NPOC/TN"	="1229"	="1159"	=""	=""	=""	=""	="2.014"	="47.30"	="mg/L"	="48"	="8/27/2019 11:09:39 AM"	
="Unknown"	="NPOC/TN"	="1231"	="1159"	=""	=""	=""	=""	="3.718"	="-0.09362"	="mg/L"	="49"	="8/27/2019 11:32:18 AM"	
="Unknown"	="NPOC/TN"	="1233"	="1159"	=""	=""	=""	=""	="3.929"	="-0.01076"	="mg/L"	="50"	="8/27/2019 11:57:01 AM"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	=""	=""	=""	=""	="25.09"	="25.15"	="mg/L"	="10"	="8/27/2019 12:23:06 PM"	
