="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="laurel"	
="Date of creation"	="7/11/2019 4:07:45 PM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="TOC"	="TC"	="IC"	="POC"	="NPOC"	="TN"	="Unit"	="Vial"	="Date / Time"	
="Standard"	="NPOC"	="C_cal_100ppm"	="C_cal_100ppm"	=""	=""	=""	=""	="100.0"	=""	="mg/L"	="1, 1, 1, 1, 1, 1"	="7/11/2019 6:18:10 PM"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	=""	=""	=""	=""	=""	="25.00"	="mg/L"	="2, 2, 2, 2, 2, 2"	="7/11/2019 7:58:58 PM"	
="Unknown"	="NPOC/TN"	="N check"	="N check"	=""	=""	=""	=""	="26.55"	="24.56"	="mg/L"	="3"	="7/11/2019 8:18:11 PM"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	=""	=""	=""	=""	="0.9697"	="-0.1219"	="mg/L"	="4"	="7/11/2019 8:30:52 PM"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	=""	=""	=""	=""	="1.011"	="-0.1219"	="mg/L"	="5"	="7/11/2019 8:43:38 PM"	
="Unknown"	="NPOC/TN"	="BF"	="BF"	=""	=""	=""	=""	="1.807"	="-0.02103"	="mg/L"	="6"	="7/11/2019 8:58:25 PM"	
="Unknown"	="NPOC/TN"	="265"	="265"	=""	=""	=""	=""	="6.688"	="0.2933"	="mg/L"	="7"	="7/11/2019 9:16:57 PM"	
="Unknown"	="NPOC/TN"	="267"	="267"	=""	=""	=""	=""	="6.982"	="0.3152"	="mg/L"	="8"	="7/11/2019 9:35:32 PM"	
="Unknown"	="NPOC/TN"	="269"	="269"	=""	=""	=""	=""	="6.527"	="0.2523"	="mg/L"	="9"	="7/11/2019 9:54:10 PM"	
="Unknown"	="NPOC/TN"	="271"	="271"	=""	=""	=""	=""	="24.29"	="2.185"	="mg/L"	="10"	="7/11/2019 10:14:59 PM"	
="Unknown"	="NPOC/TN"	="273"	="273"	=""	=""	=""	=""	="26.52"	="2.677"	="mg/L"	="11"	="7/11/2019 10:36:54 PM"	
="Unknown"	="NPOC/TN"	="275"	="275"	=""	=""	=""	=""	="25.11"	="2.358"	="mg/L"	="12"	="7/11/2019 10:57:57 PM"	
="Unknown"	="NPOC/TN"	="277"	="277"	=""	=""	=""	=""	="6.833"	="0.4707"	="mg/L"	="13"	="7/11/2019 11:14:33 PM"	
="Unknown"	="NPOC/TN"	="279"	="297"	=""	=""	=""	=""	="7.723"	="0.5555"	="mg/L"	="14"	="7/11/2019 11:33:55 PM"	
="Unknown"	="NPOC/TN"	="281"	="281"	=""	=""	=""	=""	="7.654"	="0.4999"	="mg/L"	="15"	="7/11/2019 11:52:25 PM"	
="Unknown"	="NPOC/TN"	="283"	="283"	=""	=""	=""	=""	="4.025"	="0.08021"	="mg/L"	="16"	="7/12/2019 12:10:12 AM"	
="Unknown"	="NPOC/TN"	="285"	="285"	=""	=""	=""	=""	="4.087"	="0.1128"	="mg/L"	="17"	="7/12/2019 12:25:46 AM"	
="Unknown"	="NPOC/TN"	="287"	="287"	=""	=""	=""	=""	="4.139"	="0.1180"	="mg/L"	="18"	="7/12/2019 12:41:37 AM"	
="Unknown"	="NPOC/TN"	="289"	="289"	=""	=""	=""	=""	="14.23"	="0.8558"	="mg/L"	="19"	="7/12/2019 1:02:19 AM"	
="Unknown"	="NPOC/TN"	="291"	="291"	=""	=""	=""	=""	="15.36"	="0.9138"	="mg/L"	="20"	="7/12/2019 1:20:23 AM"	
="Unknown"	="NPOC/TN"	="293"	="293"	=""	=""	=""	=""	="15.39"	="0.8808"	="mg/L"	="21"	="7/12/2019 1:41:05 AM"	
="Unknown"	="NPOC/TN"	="295"	="295"	=""	=""	=""	=""	="18.20"	="1.337"	="mg/L"	="22"	="7/12/2019 2:03:59 AM"	
="Unknown"	="NPOC/TN"	="297"	="297"	=""	=""	=""	=""	="18.81"	="1.341"	="mg/L"	="23"	="7/12/2019 2:26:53 AM"	
="Unknown"	="NPOC/TN"	="299"	="299"	=""	=""	=""	=""	="19.05"	="1.226"	="mg/L"	="24"	="7/12/2019 2:50:19 AM"	
="Unknown"	="NPOC/TN"	="301"	="301"	=""	=""	=""	=""	="5.872"	="0.3328"	="mg/L"	="25"	="7/12/2019 3:07:11 AM"	
