="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="laurel"	
="Date of creation"	="7/17/2019 7:31:38 PM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="TOC"	="TC"	="IC"	="POC"	="NPOC"	="TN"	="Unit"	="Vial"	="Date / Time"	
="Unknown"	="NPOC/TN"	="25 ppm"	="25 ppm"	=""	=""	=""	=""	="24.36"	="22.95"	="mg/L"	="1"	="7/17/2019 8:07:07 PM"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	=""	=""	=""	=""	="0.8235"	="0.07646"	="mg/L"	="2"	="7/17/2019 8:19:55 PM"	
="Unknown"	="NPOC/TN"	="523"	="523"	=""	=""	=""	=""	="5.437"	="0.6688"	="mg/L"	="3"	="7/17/2019 8:41:06 PM"	
="Unknown"	="NPOC/TN"	="525"	="525"	=""	=""	=""	=""	="5.623"	="0.7419"	="mg/L"	="4"	="7/17/2019 9:02:11 PM"	
="Unknown"	="NPOC/TN"	="527"	="527"	=""	=""	=""	=""	="5.550"	="0.7881"	="mg/L"	="5"	="7/17/2019 9:23:19 PM"	
="Unknown"	="NPOC/TN"	="529"	="529"	=""	=""	=""	=""	="10.28"	="1.198"	="mg/L"	="6"	="7/17/2019 9:45:53 PM"	
="Unknown"	="NPOC/TN"	="531"	="531"	=""	=""	=""	=""	="12.22"	="1.189"	="mg/L"	="7"	="7/17/2019 10:08:37 PM"	
="Unknown"	="NPOC/TN"	="533"	="533"	=""	=""	=""	=""	="10.25"	="1.242"	="mg/L"	="8"	="7/17/2019 10:31:13 PM"	
="Unknown"	="NPOC/TN"	="535"	="535"	=""	=""	=""	=""	="4.608"	="1.192"	="mg/L"	="9"	="7/17/2019 10:52:23 PM"	
="Unknown"	="NPOC/TN"	="537"	="537"	=""	=""	=""	=""	="5.300"	="1.330"	="mg/L"	="10"	="7/17/2019 11:13:39 PM"	
="Unknown"	="NPOC/TN"	="539"	="539"	=""	=""	=""	=""	="5.437"	="1.250"	="mg/L"	="11"	="7/17/2019 11:28:54 PM"	
="Unknown"	="NPOC/TN"	="541"	="541"	=""	=""	=""	=""	="3.581"	="0.5299"	="mg/L"	="12"	="7/17/2019 11:49:14 PM"	
="Unknown"	="NPOC/TN"	="543"	="543"	=""	=""	=""	=""	="3.547"	="0.5896"	="mg/L"	="13"	="7/18/2019 12:06:28 AM"	
="Unknown"	="NPOC/TN"	="545"	="545"	=""	=""	=""	=""	="3.495"	="0.5477"	="mg/L"	="14"	="7/18/2019 12:26:25 AM"	
="Unknown"	="NPOC/TN"	="547"	="547"	=""	=""	=""	=""	="3.747"	="0.2907"	="mg/L"	="15"	="7/18/2019 12:45:50 AM"	
="Unknown"	="NPOC/TN"	="549"	="549"	=""	=""	=""	=""	="3.722"	="0.3346"	="mg/L"	="16"	="7/18/2019 1:06:09 AM"	
="Unknown"	="NPOC/TN"	="551"	="551"	=""	=""	=""	=""	="3.718"	="0.3280"	="mg/L"	="17"	="7/18/2019 1:26:22 AM"	
="Unknown"	="NPOC/TN"	="553"	="553"	=""	=""	=""	=""	="4.959"	="0.3004"	="mg/L"	="18"	="7/18/2019 1:46:44 AM"	
