="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="laurel"	
="Date of creation"	="7/9/2019 1:16:21 PM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="Origin"	="Cal. Curve"	="Dil."	="Notes"	="Date / Time"	="Spl. No."	="Inj. No."	="Analysis(Inj.)"	="Area"	="Conc."	="Result"	="Excluded"	="Inj. Vol."	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:13:26 PM"	="3"	="3"	="TN"	="11.93"	="1.667"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:16:22 PM"	="3"	="4"	="TN"	="11.86"	="1.667"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:23:17 PM"	="4"	="1"	="TN"	="35.96"	="5.000"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:26:32 PM"	="4"	="2"	="TN"	="35.31"	="5.000"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:29:40 PM"	="4"	="3"	="TN"	="35.27"	="5.000"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:37:10 PM"	="5"	="1"	="TN"	="89.88"	="12.50"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:40:13 PM"	="5"	="2"	="TN"	="96.31"	="12.50"	=" "	1	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:43:17 PM"	="5"	="3"	="TN"	="89.82"	="12.50"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:46:21 PM"	="5"	="4"	="TN"	="92.23"	="12.50"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:52:40 PM"	="6"	="1"	="TN"	="187.4"	="25.00"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:55:54 PM"	="6"	="2"	="TN"	="184.9"	="25.00"	=" "	0	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 4:59:02 PM"	="6"	="3"	="TN"	="174.9"	="25.00"	=" "	1	="100"	
="Standard"	="TN"	="N_cal_25ppm_acid_laurel"	="N_cal_25ppm_acid_laurel"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	=""	1.00	=""	="7/9/2019 5:02:05 PM"	="6"	="4"	="TN"	="185.1"	="25.00"	=" "	0	="100"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:11:55 PM"	="1"	="1"	="NPOC"	="467.1"	="99.99"	="NPOC:98.69mg/L TN:92.86mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:15:24 PM"	="1"	="2"	="NPOC"	="450.4"	="96.43"	="NPOC:98.69mg/L TN:92.86mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:18:51 PM"	="1"	="3"	="NPOC"	="483.2"	="103.4"	="NPOC:98.69mg/L TN:92.86mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:22:12 PM"	="1"	="4"	="NPOC"	="465.6"	="99.67"	="NPOC:98.69mg/L TN:92.86mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:25:49 PM"	="1"	="5"	="NPOC"	="440.7"	="94.37"	="NPOC:98.69mg/L TN:92.86mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:11:55 PM"	="1"	="1"	="TN"	="585.9"	="98.73"	="NPOC:98.69mg/L TN:92.86mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:15:24 PM"	="1"	="2"	="TN"	="545.1"	="91.86"	="NPOC:98.69mg/L TN:92.86mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:18:51 PM"	="1"	="3"	="TN"	="567.6"	="95.65"	="NPOC:98.69mg/L TN:92.86mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:22:12 PM"	="1"	="4"	="TN"	="540.4"	="91.07"	="NPOC:98.69mg/L TN:92.86mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:25:49 PM"	="1"	="5"	="TN"	="504.6"	="85.04"	="NPOC:98.69mg/L TN:92.86mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:34:30 PM"	="1"	="1"	="NPOC"	="3.974"	="1.404"	="NPOC:1.098mg/L TN:0.09500mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:36:39 PM"	="1"	="2"	="NPOC"	="2.598"	="1.111"	="NPOC:1.098mg/L TN:0.09500mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:38:47 PM"	="1"	="3"	="NPOC"	="2.852"	="1.165"	="NPOC:1.098mg/L TN:0.09500mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:40:53 PM"	="1"	="4"	="NPOC"	="2.612"	="1.114"	="NPOC:1.098mg/L TN:0.09500mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:42:57 PM"	="1"	="5"	="NPOC"	="2.408"	="1.070"	="NPOC:1.098mg/L TN:0.09500mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:34:30 PM"	="1"	="1"	="TN"	="1.182"	="0.2940"	="NPOC:1.098mg/L TN:0.09500mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:36:39 PM"	="1"	="2"	="TN"	="0.000"	="0.09500"	="NPOC:1.098mg/L TN:0.09500mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:38:47 PM"	="1"	="3"	="TN"	="0.000"	="0.09500"	="NPOC:1.098mg/L TN:0.09500mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:40:53 PM"	="1"	="4"	="TN"	="0.000"	="0.09500"	="NPOC:1.098mg/L TN:0.09500mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:51:58 PM"	="1"	="1"	="NPOC"	="20.08"	="4.832"	="NPOC:4.784mg/L TN:0.4516mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:54:27 PM"	="1"	="2"	="NPOC"	="19.50"	="4.708"	="NPOC:4.784mg/L TN:0.4516mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 5:56:51 PM"	="1"	="3"	="NPOC"	="19.99"	="4.813"	="NPOC:4.784mg/L TN:0.4516mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:51:58 PM"	="1"	="1"	="TN"	="2.294"	="0.4812"	="NPOC:4.784mg/L TN:0.4516mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:54:27 PM"	="1"	="2"	="TN"	="1.764"	="0.3920"	="NPOC:4.784mg/L TN:0.4516mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:56:51 PM"	="1"	="3"	="TN"	="1.946"	="0.4226"	="NPOC:4.784mg/L TN:0.4516mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 5:59:21 PM"	="1"	="4"	="TN"	="2.115"	="0.4510"	="NPOC:4.784mg/L TN:0.4516mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="blank"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_07_09_15_25_41.cal"	1.00	=""	="7/9/2019 6:01:32 PM"	="1"	="5"	="TN"	="1.453"	="0.3396"	="NPOC:4.784mg/L TN:0.4516mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="115"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 6:10:22 PM"	="1"	="1"	="NPOC"	="16.40"	="4.049"	="NPOC:3.971mg/L TN:0.3513mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="115"	="blank"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_07_09_13_47_51.cal"	1.00	=""	="7/9/2019 6:12:47 PM"	="1"	="2"	="NPOC"	="15.80"	="3.921"	="NPOC:3.971mg/L TN:0.3513mg/L"	0	="80"	
