="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="Itamar"	
="Date of creation"	="8/15/2019 9:46:04 AM"	
="Comments"	="Samples 1045-2004"	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="TOC"	="TC"	="IC"	="POC"	="NPOC"	="TN"	="Unit"	="Vial"	="Date / Time"	
="Unknown"	="NPOC/TN"	="1101"	="29"	=""	=""	=""	=""	="4.628"	="3.503"	="mg/L"	="34"	="8/16/2019 2:26:39 AM"	
="Unknown"	="NPOC/TN"	="1103"	="30"	=""	=""	=""	=""	="5.008"	="3.452"	="mg/L"	="35"	="8/16/2019 2:49:20 AM"	
="Unknown"	="NPOC/TN"	="1046"	="31"	=""	=""	=""	=""	="106.3"	="20.19"	="mg/L"	="36"	="8/16/2019 3:13:01 AM"	
="Unknown"	="NPOC/TN"	="1048"	="32"	=""	=""	=""	=""	="101.5"	="19.69"	="mg/L"	="37"	="8/16/2019 3:33:11 AM"	
="Unknown"	="NPOC/TN"	="1050"	="33"	=""	=""	=""	=""	="107.9"	="20.54"	="mg/L"	="38"	="8/16/2019 3:56:25 AM"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	=""	=""	=""	=""	="0.1974"	="0.1609"	="mg/L"	="3"	="8/16/2019 4:12:20 AM"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	=""	=""	=""	=""	="33.75"	="25.30"	="mg/L"	="4"	="8/16/2019 4:33:07 AM"	
="Unknown"	="NPOC/TN"	="1052"	="34"	=""	=""	=""	=""	="25.28"	="4.233"	="mg/L"	="39"	="8/16/2019 4:58:29 AM"	
="Unknown"	="NPOC/TN"	="1054"	="35"	=""	=""	=""	=""	="27.80"	="4.740"	="mg/L"	="40"	="8/16/2019 5:20:05 AM"	
="Unknown"	="NPOC/TN"	="1056"	="36"	=""	=""	=""	=""	="28.60"	="4.860"	="mg/L"	="41"	="8/16/2019 5:42:15 AM"	
="Unknown"	="NPOC/TN"	="1058"	="37"	=""	=""	=""	=""	="175.0"	="24.77"	="mg/L"	="42"	="8/16/2019 6:07:08 AM"	
="Unknown"	="NPOC/TN"	="1060"	="38"	=""	=""	=""	=""	="188.7"	="26.18"	="mg/L"	="43"	="8/16/2019 6:32:21 AM"	
="Unknown"	="NPOC/TN"	="1062"	="39"	=""	=""	=""	=""	="189.9"	="26.08"	="mg/L"	="44"	="8/16/2019 6:52:43 AM"	
="Unknown"	="NPOC/TN"	="1064"	="40"	=""	=""	=""	=""	="16.26"	="2.399"	="mg/L"	="45"	="8/16/2019 7:16:28 AM"	
="Unknown"	="NPOC/TN"	="1066"	="41"	=""	=""	=""	=""	="17.62"	="2.640"	="mg/L"	="46"	="8/16/2019 7:40:33 AM"	
="Unknown"	="NPOC/TN"	="1068"	="42"	=""	=""	=""	=""	="17.21"	="2.701"	="mg/L"	="47"	="8/16/2019 8:04:24 AM"	
="Unknown"	="NPOC/TN"	="1070"	="43"	=""	=""	=""	=""	="44.93"	="5.275"	="mg/L"	="48"	="8/16/2019 8:30:58 AM"	
="Unknown"	="NPOC/TN"	="1072"	="44"	=""	=""	=""	=""	="48.91"	="5.614"	="mg/L"	="49"	="8/16/2019 8:57:14 AM"	
="Unknown"	="NPOC/TN"	="1074"	="45"	=""	=""	=""	=""	="49.95"	="5.565"	="mg/L"	="50"	="8/16/2019 9:23:38 AM"	
="Unknown"	="NPOC/TN"	="1076"	="46"	=""	=""	=""	=""	="16.95"	="1.822"	="mg/L"	="51"	="8/16/2019 9:41:13 AM"	
